order_id,customer_id,order_date,item_name,category,quantity,unit_price,gross_amount,discount,final_amount,channel,payment_method,prep_time_min
4554,388,2025-10-13,Brownie,Dessert,3,109,327,20,307,takeaway,upi,15
4555,198,2026-01-12,Fries,Sides,2,99,198,0,198,dine_in,card,13
4556,179,2025-12-06,Chicken Wrap,Wrap,2,219,438,0,438,dine_in,upi,13
4557,40,2026-02-26,Chicken Wrap,Wrap,2,219,438,0,438,delivery,card,24
4558,208,2026-02-17,Veg Wrap,Wrap,1,179,179,30,149,dine_in,cash,35
4559,448,2025-09-08,Classic Veg Burger,Burger,1,149,149,0,149,dine_in,cash,24
4560,164,2026-02-10,Peri Peri Fries,Sides,1,119,119,0,119,takeaway,cash,34
4561,465,2025-10-04,Fries,Sides,3,99,297,0,297,delivery,upi,22
4562,225,2026-03-08,Chicken Wrap,Wrap,2,219,438,30,408,takeaway,upi,18
4563,389,2026-02-27,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,card,12
4564,97,2026-01-24,Peri Peri Fries,Sides,3,119,357,20,337,delivery,cash,21
4565,49,2025-12-06,Cold Coffee,Beverage,2,129,258,0,258,dine_in,card,24
4566,369,2025-12-01,Peri Peri Fries,Sides,3,119,357,30,327,takeaway,upi,20
4567,72,2026-01-31,Brownie,Dessert,2,109,218,50,168,dine_in,cash,21
4568,486,2025-08-23,Cheese Burst Burger,Burger,2,189,378,50,328,delivery,card,17
4569,404,2025-10-27,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,23
4570,147,2026-02-01,Veg Wrap,Wrap,2,179,358,0,358,takeaway,card,34
4571,444,2026-03-30,Classic Veg Burger,Burger,2,149,298,30,268,dine_in,cash,33
4572,108,2025-08-04,Brownie,Dessert,1,109,109,0,109,delivery,card,32
4573,31,2025-09-29,Veg Wrap,Wrap,1,179,179,30,149,delivery,upi,17
4574,472,2025-12-01,Cold Coffee,Beverage,2,129,258,0,258,takeaway,upi,16
4575,399,2025-09-16,Fries,Sides,1,99,99,30,69,delivery,upi,18
4576,394,2025-12-12,Veg Wrap,Wrap,1,179,179,0,179,dine_in,card,20
4577,370,2026-02-26,Chicken Wrap,Wrap,3,219,657,0,657,delivery,upi,27
4578,279,2025-07-04,Fries,Sides,1,99,99,0,99,takeaway,cash,14
4579,238,2025-08-15,Chocolate Shake,Beverage,1,159,159,50,109,takeaway,cash,31
4580,200,2025-09-21,Chicken Wrap,Wrap,4,219,876,30,846,delivery,cash,18
4581,247,2026-01-30,Paneer Grill Burger,Burger,1,209,209,50,159,delivery,upi,16
4582,351,2025-12-24,Peri Peri Fries,Sides,2,119,238,30,208,delivery,cash,15
4583,212,2026-03-27,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,cash,14
4584,92,2025-11-21,Cheese Burst Burger,Burger,3,189,567,0,567,takeaway,upi,14
4585,262,2025-07-01,Chocolate Shake,Beverage,1,159,159,0,159,dine_in,cash,28
4586,129,2025-08-18,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,18
4587,33,2025-09-23,Cold Coffee,Beverage,2,129,258,30,228,dine_in,upi,18
4588,393,2025-07-02,Classic Veg Burger,Burger,1,149,149,0,149,delivery,upi,10
4589,104,2025-09-20,Chicken Wrap,Wrap,2,219,438,20,418,dine_in,card,31
4590,156,2025-07-05,Peri Peri Fries,Sides,3,119,357,0,357,delivery,upi,23
4591,425,2026-03-15,Brownie,Dessert,4,109,436,50,386,dine_in,upi,16
4592,76,2026-01-04,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,card,27
4593,161,2026-01-14,Peri Peri Fries,Sides,3,119,357,0,357,delivery,card,22
4594,26,2026-03-26,Chicken Wrap,Wrap,1,219,219,0,219,dine_in,cash,15
4595,436,2026-01-02,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,cash,35
4596,334,2025-11-26,Chocolate Shake,Beverage,2,159,318,50,268,dine_in,card,16
4597,40,2026-01-20,Fries,Sides,1,99,99,0,99,takeaway,card,22
4598,22,2025-08-22,Veg Wrap,Wrap,1,179,179,50,129,delivery,upi,26
4599,394,2025-07-08,Fries,Sides,1,99,99,50,50,delivery,card,29
4600,26,2026-03-21,Peri Peri Fries,Sides,4,119,476,0,476,takeaway,upi,30
4601,47,2026-02-07,Fries,Sides,1,99,99,50,50,dine_in,upi,13
4602,32,2025-08-20,Chocolate Shake,Beverage,2,159,318,0,318,delivery,card,15
4603,385,2025-09-12,Chicken Wrap,Wrap,1,219,219,0,219,delivery,card,12
4604,149,2025-07-02,Chicken Wrap,Wrap,3,219,657,0,657,delivery,cash,22
4605,78,2025-09-22,Brownie,Dessert,1,109,109,0,109,dine_in,cash,10
4606,262,2025-12-07,Chicken Wrap,Wrap,2,219,438,0,438,delivery,cash,34
4607,213,2025-07-23,Classic Veg Burger,Burger,1,149,149,20,129,dine_in,card,23
4608,303,2025-07-10,Cheese Burst Burger,Burger,2,189,378,0,378,takeaway,cash,20
4609,103,2026-03-19,Brownie,Dessert,1,109,109,50,59,delivery,upi,19
4610,143,2025-08-07,Classic Veg Burger,Burger,2,149,298,20,278,takeaway,card,27
4611,279,2025-11-25,Cold Coffee,Beverage,2,129,258,0,258,dine_in,upi,23
4612,179,2025-07-29,Paneer Grill Burger,Burger,3,209,627,0,627,dine_in,upi,34
4613,269,2025-10-08,Cold Coffee,Beverage,1,129,129,50,79,delivery,upi,24
4614,40,2025-08-04,Classic Veg Burger,Burger,3,149,447,20,427,dine_in,cash,26
4615,192,2025-07-13,Paneer Grill Burger,Burger,1,209,209,0,209,takeaway,cash,10
4616,431,2026-02-03,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,20
4617,120,2025-10-22,Fries,Sides,1,99,99,20,79,dine_in,card,24
4618,295,2025-12-10,Cold Coffee,Beverage,1,129,129,50,79,dine_in,upi,28
4619,471,2025-09-23,Peri Peri Fries,Sides,2,119,238,0,238,dine_in,upi,35
4620,93,2026-03-17,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,upi,11
4621,261,2025-12-29,Paneer Grill Burger,Burger,1,209,209,20,189,delivery,cash,10
4622,62,2025-09-19,Chocolate Shake,Beverage,2,159,318,20,298,dine_in,card,11
4623,436,2025-12-15,Classic Veg Burger,Burger,2,149,298,50,248,dine_in,cash,14
4624,143,2025-08-02,Fries,Sides,3,99,297,0,297,dine_in,upi,32
4625,385,2025-09-25,Cold Coffee,Beverage,1,129,129,50,79,dine_in,card,18
4626,308,2026-01-20,Paneer Grill Burger,Burger,1,209,209,30,179,dine_in,cash,19
4627,152,2025-07-25,Fries,Sides,2,99,198,50,148,delivery,card,18
4628,108,2025-11-14,Paneer Grill Burger,Burger,3,209,627,30,597,delivery,cash,26
4629,10,2025-10-06,Fries,Sides,1,99,99,30,69,delivery,cash,18
4630,421,2025-08-19,Peri Peri Fries,Sides,2,119,238,20,218,takeaway,upi,14
4631,303,2025-07-24,Chicken Wrap,Wrap,1,219,219,0,219,delivery,upi,34
4632,425,2025-11-17,Chicken Wrap,Wrap,2,219,438,50,388,dine_in,card,28
4633,15,2025-12-09,Cheese Burst Burger,Burger,2,189,378,0,378,dine_in,card,25
4634,88,2025-08-23,Classic Veg Burger,Burger,2,149,298,20,278,delivery,card,18
4635,241,2025-10-27,Brownie,Dessert,1,109,109,50,59,dine_in,card,13
4636,249,2025-11-06,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,card,21
4637,202,2026-03-28,Chicken Wrap,Wrap,4,219,876,30,846,delivery,card,31
4638,478,2026-03-07,Fries,Sides,3,99,297,0,297,takeaway,card,22
4639,194,2025-07-03,Veg Wrap,Wrap,1,179,179,0,179,delivery,card,33
4640,30,2025-11-27,Veg Wrap,Wrap,1,179,179,0,179,dine_in,upi,27
4641,55,2025-07-01,Fries,Sides,2,99,198,30,168,takeaway,upi,26
4642,328,2025-09-17,Cold Coffee,Beverage,1,129,129,30,99,takeaway,cash,30
4643,145,2025-07-03,Peri Peri Fries,Sides,1,119,119,30,89,dine_in,card,13
4644,206,2025-07-10,Paneer Grill Burger,Burger,2,209,418,30,388,takeaway,card,25
4645,499,2026-02-11,Cold Coffee,Beverage,1,129,129,50,79,delivery,card,27
4646,149,2025-07-27,Fries,Sides,3,99,297,20,277,dine_in,card,25
4647,268,2025-08-05,Veg Wrap,Wrap,1,179,179,0,179,delivery,cash,27
4648,35,2025-11-05,Cold Coffee,Beverage,1,129,129,20,109,delivery,card,15
4649,313,2026-03-21,Fries,Sides,2,99,198,0,198,dine_in,cash,34
4650,184,2025-11-01,Brownie,Dessert,1,109,109,50,59,takeaway,card,11
4651,268,2025-12-25,Fries,Sides,1,99,99,30,69,takeaway,card,17
4652,149,2025-07-16,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,cash,25
4653,428,2025-12-03,Veg Wrap,Wrap,1,179,179,0,179,takeaway,card,16
4654,345,2026-02-16,Veg Wrap,Wrap,1,179,179,0,179,takeaway,cash,11
4655,295,2026-01-30,Veg Wrap,Wrap,2,179,358,0,358,takeaway,card,21
4656,422,2026-01-16,Cold Coffee,Beverage,2,129,258,20,238,delivery,upi,29
4657,198,2025-08-18,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,card,10
4658,176,2026-02-26,Fries,Sides,2,99,198,30,168,takeaway,cash,13
4659,473,2025-07-27,Chicken Wrap,Wrap,3,219,657,0,657,dine_in,cash,31
4660,255,2025-12-08,Chocolate Shake,Beverage,2,159,318,50,268,delivery,upi,11
4661,243,2025-09-21,Cheese Burst Burger,Burger,4,189,756,50,706,delivery,upi,31
4662,369,2026-02-03,Brownie,Dessert,2,109,218,0,218,delivery,card,26
4663,237,2025-10-01,Fries,Sides,2,99,198,0,198,delivery,upi,13
4664,17,2025-11-13,Chicken Wrap,Wrap,1,219,219,20,199,takeaway,cash,23
4665,231,2025-08-26,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,cash,15
4666,282,2025-08-04,Chicken Wrap,Wrap,1,219,219,30,189,dine_in,upi,25
4667,389,2026-03-31,Chicken Wrap,Wrap,1,219,219,50,169,dine_in,card,28
4668,490,2025-08-02,Brownie,Dessert,2,109,218,50,168,takeaway,card,13
4669,369,2025-12-26,Chicken Wrap,Wrap,1,219,219,0,219,dine_in,card,32
4670,117,2025-08-01,Peri Peri Fries,Sides,1,119,119,20,99,delivery,upi,13
4671,272,2025-12-12,Cold Coffee,Beverage,2,129,258,20,238,delivery,upi,25
4672,421,2025-09-02,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,32
4673,473,2025-08-18,Peri Peri Fries,Sides,3,119,357,0,357,dine_in,upi,11
4674,383,2025-11-17,Classic Veg Burger,Burger,2,149,298,0,298,delivery,upi,14
4675,123,2025-09-01,Classic Veg Burger,Burger,3,149,447,20,427,delivery,upi,24
4676,394,2026-03-06,Paneer Grill Burger,Burger,2,209,418,20,398,takeaway,cash,15
4677,91,2026-03-15,Cold Coffee,Beverage,4,129,516,0,516,delivery,upi,33
4678,137,2025-11-10,Brownie,Dessert,3,109,327,20,307,takeaway,cash,29
4679,77,2026-01-08,Cheese Burst Burger,Burger,3,189,567,30,537,delivery,cash,16
4680,416,2026-01-27,Chocolate Shake,Beverage,3,159,477,0,477,delivery,card,33
4681,482,2026-01-04,Chicken Wrap,Wrap,2,219,438,50,388,delivery,upi,11
4682,430,2025-12-13,Fries,Sides,2,99,198,0,198,takeaway,cash,28
4683,29,2026-02-06,Veg Wrap,Wrap,2,179,358,0,358,takeaway,card,16
4684,366,2026-01-22,Classic Veg Burger,Burger,3,149,447,0,447,delivery,card,17
4685,359,2025-07-11,Peri Peri Fries,Sides,1,119,119,0,119,delivery,card,35
4686,31,2025-07-24,Peri Peri Fries,Sides,1,119,119,0,119,dine_in,card,31
4687,204,2026-03-11,Veg Wrap,Wrap,1,179,179,0,179,delivery,upi,24
4688,57,2025-09-18,Veg Wrap,Wrap,2,179,358,50,308,takeaway,cash,24
4689,53,2026-02-10,Chocolate Shake,Beverage,1,159,159,50,109,delivery,upi,23
4690,448,2025-11-29,Paneer Grill Burger,Burger,4,209,836,0,836,takeaway,cash,29
4691,470,2025-07-13,Peri Peri Fries,Sides,1,119,119,20,99,takeaway,card,24
4692,204,2025-09-08,Paneer Grill Burger,Burger,2,209,418,0,418,dine_in,cash,21
4693,160,2025-11-04,Cheese Burst Burger,Burger,2,189,378,50,328,dine_in,cash,12
4694,164,2026-03-19,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,20
4695,215,2025-07-28,Peri Peri Fries,Sides,2,119,238,20,218,takeaway,upi,30
4696,23,2025-10-13,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,13
4697,164,2025-12-27,Classic Veg Burger,Burger,3,149,447,20,427,dine_in,upi,18
4698,16,2026-02-27,Fries,Sides,1,99,99,0,99,dine_in,cash,11
4699,418,2026-02-07,Chocolate Shake,Beverage,3,159,477,20,457,delivery,card,30
4700,3,2025-12-14,Fries,Sides,3,99,297,0,297,dine_in,cash,30
4701,59,2026-01-27,Brownie,Dessert,1,109,109,0,109,delivery,upi,32
4702,86,2026-03-14,Chocolate Shake,Beverage,2,159,318,30,288,takeaway,upi,21
4703,284,2025-08-04,Fries,Sides,2,99,198,0,198,delivery,card,17
4704,96,2025-08-29,Fries,Sides,2,99,198,20,178,takeaway,cash,27
4705,198,2025-11-29,Cold Coffee,Beverage,2,129,258,0,258,delivery,upi,20
4706,62,2025-07-16,Veg Wrap,Wrap,1,179,179,50,129,delivery,cash,21
4707,255,2025-07-05,Cold Coffee,Beverage,2,129,258,0,258,takeaway,card,27
4708,253,2025-11-14,Peri Peri Fries,Sides,1,119,119,0,119,dine_in,card,31
4709,301,2026-02-08,Paneer Grill Burger,Burger,2,209,418,30,388,dine_in,card,17
4710,161,2026-02-06,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,upi,20
4711,341,2025-12-25,Cheese Burst Burger,Burger,1,189,189,0,189,delivery,cash,34
4712,229,2026-01-02,Cheese Burst Burger,Burger,2,189,378,0,378,delivery,cash,18
4713,302,2025-12-19,Fries,Sides,1,99,99,0,99,delivery,upi,18
4714,392,2025-11-06,Cold Coffee,Beverage,2,129,258,50,208,dine_in,cash,12
4715,320,2026-03-10,Chocolate Shake,Beverage,3,159,477,0,477,dine_in,upi,18
4716,214,2025-08-15,Chocolate Shake,Beverage,1,159,159,50,109,delivery,upi,20
4717,77,2026-02-06,Cold Coffee,Beverage,1,129,129,0,129,dine_in,upi,31
4718,405,2025-11-11,Veg Wrap,Wrap,1,179,179,50,129,takeaway,cash,13
4719,2,2025-08-24,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,cash,24
4720,38,2025-11-17,Classic Veg Burger,Burger,2,149,298,30,268,takeaway,card,17
4721,230,2025-12-02,Chicken Wrap,Wrap,3,219,657,50,607,takeaway,cash,13
4722,415,2025-09-08,Chocolate Shake,Beverage,2,159,318,0,318,delivery,cash,17
4723,5,2025-07-08,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,cash,35
4724,304,2025-07-07,Cold Coffee,Beverage,3,129,387,30,357,dine_in,cash,13
4725,138,2025-07-09,Fries,Sides,1,99,99,0,99,takeaway,upi,20
4726,18,2025-08-27,Classic Veg Burger,Burger,1,149,149,20,129,takeaway,upi,20
4727,491,2026-03-23,Chocolate Shake,Beverage,2,159,318,30,288,dine_in,cash,15
4728,493,2025-08-24,Fries,Sides,1,99,99,20,79,takeaway,card,28
4729,156,2026-01-31,Classic Veg Burger,Burger,1,149,149,0,149,delivery,card,24
4730,425,2026-02-02,Peri Peri Fries,Sides,1,119,119,30,89,dine_in,upi,32
4731,351,2025-12-25,Brownie,Dessert,2,109,218,0,218,delivery,upi,11
4732,235,2025-11-14,Brownie,Dessert,2,109,218,30,188,delivery,cash,32
4733,371,2025-12-12,Brownie,Dessert,1,109,109,0,109,delivery,upi,28
4734,77,2025-07-01,Fries,Sides,1,99,99,0,99,takeaway,card,33
4735,222,2026-01-06,Chocolate Shake,Beverage,3,159,477,0,477,delivery,cash,13
4736,389,2026-01-31,Chocolate Shake,Beverage,2,159,318,30,288,takeaway,upi,16
4737,12,2025-11-24,Brownie,Dessert,2,109,218,0,218,dine_in,card,17
4738,475,2026-03-14,Brownie,Dessert,4,109,436,0,436,takeaway,upi,22
4739,139,2025-12-28,Classic Veg Burger,Burger,3,149,447,0,447,takeaway,cash,28
4740,450,2025-12-13,Fries,Sides,1,99,99,0,99,dine_in,card,14
4741,139,2026-03-08,Chocolate Shake,Beverage,1,159,159,0,159,delivery,upi,16
4742,343,2026-01-03,Cold Coffee,Beverage,3,129,387,0,387,takeaway,card,13
4743,259,2025-07-07,Cold Coffee,Beverage,2,129,258,0,258,takeaway,upi,19
4744,453,2025-07-19,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,14
4745,346,2026-02-28,Chicken Wrap,Wrap,3,219,657,30,627,takeaway,cash,13
4746,302,2025-09-27,Classic Veg Burger,Burger,3,149,447,0,447,delivery,cash,16
4747,92,2026-01-06,Brownie,Dessert,2,109,218,0,218,delivery,card,32
4748,84,2025-09-10,Fries,Sides,2,99,198,30,168,dine_in,upi,35
4749,90,2026-02-26,Cold Coffee,Beverage,1,129,129,0,129,dine_in,cash,16
4750,314,2025-12-24,Cold Coffee,Beverage,3,129,387,20,367,takeaway,cash,34
4751,487,2025-07-17,Paneer Grill Burger,Burger,1,209,209,30,179,dine_in,upi,24
4752,255,2025-08-11,Classic Veg Burger,Burger,2,149,298,0,298,takeaway,card,21
4753,445,2025-07-10,Paneer Grill Burger,Burger,3,209,627,20,607,takeaway,cash,19
4754,137,2026-02-18,Fries,Sides,1,99,99,50,50,dine_in,card,13
4755,451,2025-11-22,Fries,Sides,2,99,198,0,198,takeaway,upi,15
4756,487,2025-10-31,Cheese Burst Burger,Burger,2,189,378,20,358,takeaway,cash,23
4757,495,2026-02-25,Brownie,Dessert,3,109,327,0,327,delivery,card,30
4758,250,2025-11-09,Veg Wrap,Wrap,2,179,358,0,358,takeaway,upi,12
4759,339,2025-08-01,Peri Peri Fries,Sides,1,119,119,30,89,dine_in,cash,18
4760,127,2026-02-25,Chicken Wrap,Wrap,1,219,219,20,199,dine_in,upi,30
4761,280,2026-02-14,Veg Wrap,Wrap,4,179,716,30,686,delivery,cash,17
4762,97,2025-11-22,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,upi,29
4763,67,2025-09-07,Peri Peri Fries,Sides,2,119,238,20,218,delivery,card,34
4764,93,2026-02-19,Veg Wrap,Wrap,1,179,179,0,179,delivery,cash,20
4765,25,2025-09-23,Cheese Burst Burger,Burger,3,189,567,30,537,takeaway,card,15
4766,48,2025-08-21,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,17
4767,365,2026-01-10,Fries,Sides,2,99,198,30,168,delivery,cash,34
4768,274,2026-03-08,Chicken Wrap,Wrap,3,219,657,0,657,dine_in,cash,35
4769,342,2025-11-24,Veg Wrap,Wrap,1,179,179,50,129,takeaway,cash,28
4770,396,2025-11-04,Cold Coffee,Beverage,3,129,387,30,357,takeaway,card,24
4771,386,2026-03-01,Classic Veg Burger,Burger,2,149,298,50,248,takeaway,upi,26
4772,175,2025-11-01,Paneer Grill Burger,Burger,3,209,627,0,627,delivery,card,23
4773,42,2026-01-31,Veg Wrap,Wrap,3,179,537,20,517,takeaway,card,30
4774,232,2026-03-26,Cheese Burst Burger,Burger,2,189,378,30,348,takeaway,card,16
4775,368,2026-01-29,Cheese Burst Burger,Burger,1,189,189,30,159,delivery,cash,32
4776,149,2025-12-15,Brownie,Dessert,1,109,109,50,59,dine_in,upi,32
4777,287,2025-12-19,Veg Wrap,Wrap,1,179,179,0,179,takeaway,card,30
4778,27,2025-08-14,Brownie,Dessert,1,109,109,20,89,dine_in,card,25
4779,293,2026-02-02,Paneer Grill Burger,Burger,2,209,418,50,368,dine_in,cash,35
4780,299,2026-01-11,Cold Coffee,Beverage,2,129,258,50,208,delivery,cash,12
4781,363,2026-03-03,Chicken Wrap,Wrap,3,219,657,50,607,dine_in,upi,10
4782,23,2025-09-02,Classic Veg Burger,Burger,1,149,149,0,149,takeaway,card,15
4783,259,2026-01-25,Chocolate Shake,Beverage,2,159,318,20,298,dine_in,card,12
4784,165,2026-03-08,Cold Coffee,Beverage,3,129,387,0,387,delivery,cash,34
4785,387,2025-07-22,Brownie,Dessert,3,109,327,20,307,delivery,upi,30
4786,358,2025-07-08,Chicken Wrap,Wrap,1,219,219,0,219,takeaway,card,30
4787,482,2025-12-28,Chicken Wrap,Wrap,4,219,876,0,876,delivery,upi,31
4788,90,2026-03-05,Peri Peri Fries,Sides,3,119,357,50,307,takeaway,card,23
4789,179,2025-09-04,Brownie,Dessert,1,109,109,30,79,dine_in,upi,21
4790,59,2026-02-19,Cheese Burst Burger,Burger,2,189,378,20,358,dine_in,cash,20
4791,33,2025-10-01,Fries,Sides,1,99,99,0,99,dine_in,card,17
4792,484,2026-02-07,Veg Wrap,Wrap,2,179,358,50,308,delivery,card,24
4793,109,2025-11-06,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,card,20
4794,25,2025-10-14,Cheese Burst Burger,Burger,1,189,189,0,189,takeaway,cash,28
4795,225,2025-08-17,Peri Peri Fries,Sides,2,119,238,20,218,dine_in,cash,31
4796,322,2025-10-02,Chicken Wrap,Wrap,1,219,219,20,199,dine_in,cash,28
4797,306,2025-07-19,Veg Wrap,Wrap,2,179,358,20,338,takeaway,card,29
4798,391,2026-03-12,Peri Peri Fries,Sides,2,119,238,0,238,takeaway,upi,24
4799,62,2025-09-26,Peri Peri Fries,Sides,1,119,119,0,119,delivery,card,26
4800,337,2025-11-03,Classic Veg Burger,Burger,1,149,149,0,149,delivery,upi,22
4801,477,2026-01-07,Paneer Grill Burger,Burger,1,209,209,0,209,takeaway,card,33
4802,377,2026-01-11,Veg Wrap,Wrap,2,179,358,50,308,dine_in,card,27
4803,389,2025-08-17,Classic Veg Burger,Burger,4,149,596,0,596,takeaway,cash,17
4804,335,2025-11-30,Veg Wrap,Wrap,3,179,537,50,487,delivery,cash,31
4805,495,2025-08-06,Paneer Grill Burger,Burger,3,209,627,20,607,dine_in,card,29
4806,358,2025-10-13,Chocolate Shake,Beverage,3,159,477,0,477,dine_in,cash,22
4807,91,2026-02-11,Cold Coffee,Beverage,2,129,258,50,208,delivery,card,17
4808,298,2025-07-20,Brownie,Dessert,1,109,109,50,59,takeaway,card,22
4809,456,2026-01-22,Fries,Sides,1,99,99,0,99,takeaway,card,16
4810,200,2025-09-13,Cheese Burst Burger,Burger,2,189,378,50,328,dine_in,card,18
4811,29,2026-02-14,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,upi,12
4812,105,2026-01-03,Fries,Sides,4,99,396,50,346,takeaway,cash,30
4813,127,2026-01-29,Cold Coffee,Beverage,1,129,129,20,109,takeaway,upi,34
4814,411,2025-12-10,Brownie,Dessert,3,109,327,30,297,delivery,card,24
4815,241,2025-08-01,Cold Coffee,Beverage,1,129,129,0,129,takeaway,cash,28
4816,366,2025-07-19,Veg Wrap,Wrap,1,179,179,50,129,takeaway,cash,22
4817,312,2025-08-19,Cold Coffee,Beverage,1,129,129,50,79,takeaway,upi,25
4818,5,2025-07-26,Paneer Grill Burger,Burger,2,209,418,0,418,takeaway,upi,16
4819,66,2026-01-17,Chicken Wrap,Wrap,2,219,438,20,418,delivery,card,10
4820,81,2025-08-02,Fries,Sides,3,99,297,0,297,delivery,card,25
4821,43,2025-09-08,Brownie,Dessert,1,109,109,30,79,delivery,upi,32
4822,321,2026-01-08,Cheese Burst Burger,Burger,3,189,567,30,537,delivery,card,34
4823,44,2026-02-28,Chocolate Shake,Beverage,4,159,636,0,636,takeaway,cash,15
4824,80,2025-10-21,Cold Coffee,Beverage,1,129,129,0,129,takeaway,cash,20
4825,285,2026-03-09,Classic Veg Burger,Burger,2,149,298,0,298,dine_in,cash,14
4826,394,2025-09-14,Chicken Wrap,Wrap,3,219,657,30,627,dine_in,upi,21
4827,487,2025-09-12,Chicken Wrap,Wrap,2,219,438,30,408,takeaway,card,13
4828,192,2025-10-08,Cold Coffee,Beverage,2,129,258,50,208,delivery,card,25
4829,483,2025-09-19,Chocolate Shake,Beverage,2,159,318,50,268,delivery,cash,25
4830,137,2026-01-28,Peri Peri Fries,Sides,3,119,357,0,357,delivery,upi,24
4831,351,2025-09-16,Chicken Wrap,Wrap,1,219,219,0,219,dine_in,upi,27
4832,486,2025-12-28,Classic Veg Burger,Burger,2,149,298,30,268,delivery,card,22
4833,379,2025-12-06,Cold Coffee,Beverage,2,129,258,30,228,dine_in,cash,10
4834,164,2026-03-29,Classic Veg Burger,Burger,1,149,149,30,119,takeaway,cash,31
4835,422,2026-02-01,Veg Wrap,Wrap,3,179,537,0,537,delivery,card,23
4836,41,2025-10-17,Veg Wrap,Wrap,2,179,358,50,308,takeaway,card,22
4837,100,2026-01-13,Peri Peri Fries,Sides,2,119,238,0,238,dine_in,upi,17
4838,154,2026-02-13,Veg Wrap,Wrap,1,179,179,50,129,takeaway,card,17
4839,102,2026-03-03,Brownie,Dessert,1,109,109,0,109,takeaway,card,15
4840,258,2025-08-28,Brownie,Dessert,1,109,109,0,109,dine_in,upi,16
4841,249,2025-11-26,Fries,Sides,2,99,198,50,148,delivery,upi,19
4842,161,2025-07-26,Cold Coffee,Beverage,1,129,129,30,99,delivery,upi,20
4843,466,2025-07-02,Peri Peri Fries,Sides,2,119,238,0,238,delivery,upi,29
4844,245,2026-02-04,Paneer Grill Burger,Burger,2,209,418,0,418,delivery,card,28
4845,250,2026-02-16,Fries,Sides,2,99,198,20,178,dine_in,cash,27
4846,385,2025-12-10,Brownie,Dessert,1,109,109,30,79,takeaway,upi,24
4847,385,2025-11-30,Veg Wrap,Wrap,3,179,537,20,517,delivery,card,16
4848,315,2026-02-11,Chicken Wrap,Wrap,2,219,438,0,438,takeaway,card,35
4849,154,2026-03-17,Brownie,Dessert,3,109,327,50,277,delivery,cash,21
4850,232,2025-08-29,Fries,Sides,1,99,99,50,50,takeaway,cash,18
4851,492,2025-11-12,Peri Peri Fries,Sides,3,119,357,30,327,delivery,upi,23
